"CNVassociated","DisGeNETname","Ensembl","fromDisGeNET","fromPublication","fromSTRING","fromWikiPathways","gLayCluster","name","name.copy","Name2","PathwayID","Publication.doi","selected","shared name","snpID"
"1",,"ENSG00000111640",,,,"1","157","ENSG00000111640;GAPDH","GAPDH","GAPDH","WP4932",,"false","ENSG00000111640;GAPDH",
,"SIGMAR1","ENSG00000147955","1",,,,"189","10280","10280","SIGMAR1",,,"false","10280",
,,"ENSG00000143199",,,,"1","155","AC, ADCY10","AC, ADCY10","ADCY10","WP4222",,"false","AC, ADCY10",
"1",,"ENSG00000176428",,,,"1","204","VPS37D","VPS37D","VPS37D","WP4932",,"false","VPS37D",
"1",,"ENSG00000163961",,,,"1","175","ENSG00000163961;RNF168","RNF168","RNF168","WP4906",,"false","ENSG00000163961;RNF168",
,"BACE1","ENSG00000186318","1",,,,"163","23621","23621","BACE1",,,"false","23621",
,"BTC","ENSG00000174808","1",,,,"157","685","685","BTC",,,"false","685",
"1","NLGN2","ENSG00000169992","1",,,"1","168","57555;ENSG00000169992;NLGN2","NLGN2","NLGN2","WP4875, WP5398",,"false","57555;ENSG00000169992;NLGN2",
"1",,"ENSG00000102043",,,,"1","261","ENSG00000102043;MTMR8","MTMR8","MTMR8","WP5346",,"false","ENSG00000102043;MTMR8",
,"MARK2","ENSG00000072518","1",,,,"623","2011","2011","MARK2",,,"false","2011",
,"CACNA1C","ENSG00000151067","1","1",,,"189","775","775;CACNA1C","CACNA1C",,"10.1038/s41586-022-04434-5","false","775","rs10774034"
"1",,"ENSG00000173281",,,,"1","168","PPP1R3B","PPP1R3B","PPP1R3B","WP5346",,"false","PPP1R3B",
,"CAMK2B","ENSG00000058404","1",,,"1","168","816;CAMK2B, CaMK2B","CAMK2B, CaMK2B","CAMK2B","WP4875",,"false","816;CAMK2B, CaMK2B",
"1","GRM5","ENSG00000168959","1",,,"1","168","2915;ENSG00000168959;GRM5","GRM5","GRM5","WP5408",,"false","2915;ENSG00000168959;GRM5",
,"GRM8","ENSG00000179603","1",,,,"168","2918","2918","GRM8",,,"false","2918",
,"ZNF530","ENSG00000183647","1",,,,"624","348327","348327","ZNF530",,,"false","348327",
,"NPY1R","ENSG00000164128","1",,,,"155","4886","4886","NPY1R",,,"false","4886",
,,"ENSG00000118515",,,,"1","175","SGK1","SGK1","SGK1","WP3584",,"false","SGK1",
"1",,"ENSG00000139722",,,,"1","204","VPS37B","VPS37B","VPS37B","WP4932",,"false","VPS37B",
,"PLCB1","ENSG00000182621","1",,,,"189","23236","23236","PLCB1",,,"false","23236",
"1",,"ENSG00000009950",,,,"1","187","ENSG00000009950;MLXIPL","MLXIPL","MLXIPL","WP4932",,"false","ENSG00000009950;MLXIPL",
,,"ENSG00000102471",,"1",,,"625","NDFIP2","NDFIP2","NDFIP2",,"10.1038/s41586-022-04434-5","false","NDFIP2","rs9545047"
"1",,"ENSG00000275835",,,,"1","186","TUBGCP5","TUBGCP5","TUBGCP5","WP4940",,"false","TUBGCP5",
,"NDP","ENSG00000124479","1",,,,"626","4693","4693","NDP",,,"false","4693",
"1",,"ENSG00000144381",,,,"1","157","ENSG00000144381;HSPD1","HSPD1","HSPD1","WP5346",,"false","ENSG00000144381;HSPD1",
"1","HDAC1","ENSG00000116478","1",,,"1","175","3065;HDAC1","HDAC1","HDAC1","WP3584, WP5407",,"false","3065;HDAC1",
,"CCL2","ENSG00000108691","1",,,,"157","6347","6347","CCL2",,,"false","6347",
,,"ENSG00000133256",,,,"1","155","PDE6B","PDE6B","PDE6B","WP4222",,"false","PDE6B",
,"HLA-DPB1","ENSG00000223865","1",,,,"159","3115","3115","HLA-DPB1",,,"false","3115",
,"PLA2G4D","ENSG00000159337","1",,,,"157","283748","283748","PLA2G4D",,,"false","283748",
,"KMO","ENSG00000117009","1",,,,"189","8564","8564","KMO",,,"false","8564",
,"NKAPL","ENSG00000189134","1",,,,"627","222698","222698","NKAPL",,,"false","222698",
"1",,"ENSG00000100644",,,,"1","157","ENSG00000100644;HIF1A, Hypoxia-inducible  factor-1 alpha","HIF1A, Hypoxia-inducible  factor-1 alpha","HIF1A","WP4906",,"false","ENSG00000100644;HIF1A, Hypoxia-inducible  factor-1 alpha",
,,"ENSG00000132915",,,,"1","155","PDE6A","PDE6A","PDE6A","WP4222",,"false","PDE6A",
,"MET","ENSG00000105976","1",,,,"157","4233","4233","MET",,,"false","4233",
,,"ENSG00000169057",,,,"1","175","ENSG00000169057;MECP2","MECP2","MECP2","WP3584",,"false","ENSG00000169057;MECP2",
"1","DROSHA","ENSG00000113360","1",,,"1","175","29102;DROSHA","DROSHA","DROSHA","WP4657",,"false","29102;DROSHA",
,,"ENSG00000139053",,,,"1","224","PDE6H","PDE6H","PDE6H","WP4222",,"false","PDE6H",
,"PMP2","ENSG00000147588","1",,,,"628","5375","5375","PMP2",,,"false","5375",
,"CEACAM21","ENSG00000007129","1",,,,"629","90273","90273","CEACAM21",,,"false","90273",
,"PCM1","ENSG00000078674","1",,,,"160","5108","5108","PCM1",,,"false","5108",
,"SLC17A7","ENSG00000104888","1",,,,"189","57030","57030","SLC17A7",,,"false","57030",
,"CSNK1E","ENSG00000213923","1",,,,"175","1454","1454","CSNK1E",,,"false","1454",
,"GSK3A","ENSG00000105723","1",,,,"157","2931","2931","GSK3A",,,"false","2931",
"1",,"ENSG00000205863",,,,"1","630","C1QTNF9B;ENSG00000205863","C1QTNF9B","C1QTNF9B","WP5406",,"false","C1QTNF9B;ENSG00000205863",
,"HTR2C","ENSG00000147246","1",,,,"189","3358","3358","HTR2C",,,"false","3358",
,"GDNF","ENSG00000168621","1",,,,"157","2668","2668","GDNF",,,"false","2668",
,"APC","ENSG00000134982","1",,,,"157","324","324","APC",,,"false","324",
,"PPP3R1","ENSG00000221823","1",,,,"175","5534","5534","PPP3R1",,,"false","5534",
,"HSPA1B","ENSG00000204388","1",,,,"157","3304","3304","HSPA1B",,,"false","3304",
,"DKK3","ENSG00000050165","1",,,,"631","27122","27122","DKK3",,,"false","27122",
,"TCF4","ENSG00000196628","1",,,,"157","6925","6925","TCF4",,,"false","6925",
,"HSPA1A","ENSG00000204389","1",,,,"175","3303","3303","HSPA1A",,,"false","3303",
,"OPA1","ENSG00000198836","1",,,,"632","4976","4976","OPA1",,,"false","4976",
,"HSPA1L","ENSG00000204390","1",,,,"157","3305","3305","HSPA1L",,,"false","3305",
,,"ENSG00000167491",,"1",,,"175","GATAD2A","GATAD2A","GATAD2A",,"10.1038/s41586-022-04434-5","false","GATAD2A","rs1858999"
,,"ENSG00000075388",,,,"1","157","FGF4","FGF4","FGF4","WP3584",,"false","FGF4",
,"XRCC1","ENSG00000073050","1",,,,"175","7515","7515","XRCC1",,,"false","7515",
,,"ENSG00000064309",,,,"1","157","CDON","CDON","CDON","WP3584",,"false","CDON",
,"RGS9","ENSG00000108370","1",,,,"633","8787","8787","RGS9",,,"false","8787",
,"PLA2G4B","ENSG00000243708","1",,,,"157","100137049","100137049","PLA2G4B",,,"false","100137049",
,"MTNR1B","ENSG00000134640","1",,,,"155","4544","4544","MTNR1B",,,"false","4544",
,"NOS1","ENSG00000089250","1",,,"1","168","4842;ENSG00000089250;NOS1, nNOS","NOS1, nNOS","NOS1","WP4222",,"false","4842;ENSG00000089250;NOS1, nNOS",
,,"ENSG00000114062",,,,"1","157","UBE3A","UBE3A","UBE3A","WP3584",,"false","UBE3A",
"1",,"ENSG00000113262",,,,"1","189","ENSG00000113262;GRM6","GRM6","GRM6","WP4942",,"false","ENSG00000113262;GRM6",
"1",,"ENSG00000164402",,,,"1","175","ENSG00000164402;SEPTIN8","SEPTIN8","SEPTIN8","WP4657",,"false","ENSG00000164402;SEPTIN8",
,"NDUFV1","ENSG00000167792","1",,,,"193","4723","4723","NDUFV1",,,"false","4723",
,"EIF5","ENSG00000100664","1",,,,"166","1983","1983","EIF5",,,"false","1983",
,"CTLA4","ENSG00000163599","1",,,,"157","1493","1493","CTLA4",,,"false","1493",
"1",,"ENSG00000166224",,,,"1","634","ENSG00000166224;SGPL1","SGPL1","SGPL1","WP5346",,"false","ENSG00000166224;SGPL1",
,"SERPINI1","ENSG00000163536","1",,,,"635","5274","5274","SERPINI1",,,"false","5274",
,"MAGI2","ENSG00000187391","1",,,,"157","9863","9863","MAGI2",,,"false","9863",
,"IL3RA","ENSG00000185291","1",,,,"157","3563","3563","IL3RA",,,"false","3563",
,"MBNL1","ENSG00000152601","1",,,,"187","4154","4154","MBNL1",,,"false","4154",
,"MBP","ENSG00000197971","1",,,"1","163","4155;MBP","MBP","MBP","WP3584",,"false","4155;MBP",
,"GRN","ENSG00000030582","1",,,,"175","2896","2896","GRN",,,"false","2896",
"1",,"ENSG00000125971",,,,"1","160","DYNLRB1","DYNLRB1","DYNLRB1","WP4906",,"false","DYNLRB1",
"1",,"ENSG00000099957",,,,"1","168","ENSG00000099957;P2RX6","P2RX6","P2RX6","WP4657",,"false","ENSG00000099957;P2RX6",
,"SV2A","ENSG00000159164","1",,,,"165","9900","9900","SV2A",,,"false","9900",
,"PLEKHA6","ENSG00000143850","1",,,,"636","22874","22874","PLEKHA6",,,"false","22874",
,"HDAC4","ENSG00000068024","1",,,,"175","9759","9759","HDAC4",,,"false","9759",
"1",,"ENSG00000091140",,,,"1","193","DLD","DLD","DLD","WP4932",,"false","DLD",
,"PCK1","ENSG00000124253","1",,,,"159","5105","5105","PCK1",,,"false","5105",
,"TSNARE1","ENSG00000171045","1","1",,,"637","203062","203062;TSNARE1","TSNARE1",,"10.1038/s41586-022-04434-5","false","203062","rs13262595"
,"CSF2RB","ENSG00000100368","1",,,,"157","1439","1439","CSF2RB",,,"false","1439",
"1","GRIA4","ENSG00000152578","1",,,"1","168","2893;ENSG00000152578;GRIA4","GRIA4","GRIA4","WP3584, WP5398",,"false","2893;ENSG00000152578;GRIA4",
"1",,"ENSG00000138036",,,,"1","160","DYNC2LI1","DYNC2LI1","DYNC2LI1","WP4906",,"false","DYNC2LI1",
"1",,"ENSG00000140612",,,,"1","438","SEC11A","SEC11A","SEC11A","WP5408",,"false","SEC11A",
"1",,"ENSG00000178115",,,,"1","638","GOLGA8Q","GOLGA8Q","GOLGA8Q","WP4942, WP5407",,"false","GOLGA8Q",
,"IPO5","ENSG00000065150","1",,,,"175","3843","3843","IPO5",,,"false","3843",
"1",,"ENSG00000114166",,,,"1","175","ENSG00000114166;KAT2B, PCAF","KAT2B, PCAF","KAT2B","WP4942, WP5407",,"false","ENSG00000114166;KAT2B, PCAF",
,"RAI1","ENSG00000108557","1",,,,"639","10743","10743","RAI1",,,"false","10743",
"1",,"ENSG00000037965",,,,"1","640","ENSG00000037965;HOXC8","HOXC8","HOXC8","WP4932",,"false","ENSG00000037965;HOXC8",
,"ENTPD4","ENSG00000197217","1",,,,"159","9583","9583","ENTPD4",,,"false","9583",
"1",,"ENSG00000176410",,,,"1","641","DNAJC30","DNAJC30","DNAJC30","WP4932",,"false","DNAJC30",
"1",,"ENSG00000175877",,,,"1","642","TMEM270","TMEM270","TMEM270","WP4932",,"false","TMEM270",
"1","TNF","ENSG00000232810","1",,,"1","157","7124;ENSG00000232810;TNF, TNF alpha, TNF-a, TNF-α, TNFA","TNF, TNF alpha, TNF-a, TNF-α, TNFA","TNF","WP5412",,"false","7124;ENSG00000232810;TNF, TNF alpha, TNF-a, TNF-α, TNFA",
"1","HDAC2","ENSG00000196591","1",,,"1","175","3066;ENSG00000196591;HDAC2","HDAC2","HDAC2","WP4932",,"false","3066;ENSG00000196591;HDAC2",
"1",,"ENSG00000078725",,,,"1","643","BRINP1;ENSG00000078725","BRINP1","BRINP1","WP4906",,"false","BRINP1;ENSG00000078725",
,"PLSCR4","ENSG00000114698","1",,,,"644","57088","57088","PLSCR4",,,"false","57088",
"1","FAS","ENSG00000026103","1",,,"1","157","355;ENSG00000026103;FAS","FAS","FAS","WP4932",,"false","355;ENSG00000026103;FAS",
,"PSAT1","ENSG00000135069","1",,,,"645","29968","29968","PSAT1",,,"false","29968",
"1","HOMER2","ENSG00000103942","1",,,"1","168","9455;ENSG00000103942;HOMER2","HOMER2","HOMER2","WP5408",,"false","9455;ENSG00000103942;HOMER2",
,"CNR2","ENSG00000188822","1",,,,"155","1269","1269","CNR2",,,"false","1269",
,"PIP4K2C","ENSG00000166908","1",,,,"157","79837","79837","PIP4K2C",,,"false","79837",
,,"ENSG00000081189",,,,"1","161","MEF2C","MEF2C","MEF2C","WP3584",,"false","MEF2C",
,"LASP1","ENSG00000002834","1",,,,"646","3927","3927","LASP1",,,"false","3927",
,"MPC2","ENSG00000143158","1",,,,"647","25874","25874","MPC2",,,"false","25874",
,,"ENSG00000109572",,"1",,,"648","CLCN3","CLCN3","CLCN3",,"10.1038/s41586-022-04434-5","false","CLCN3","rs61405217"
,"TNIK","ENSG00000154310","1",,,,"160","23043","23043","TNIK",,,"false","23043",
"1",,"ENSG00000136574",,,,"1","161","ENSG00000136574;GATA4","GATA4","GATA4","WP5346",,"false","ENSG00000136574;GATA4",
,"DAZAP1","ENSG00000071626","1",,,,"202","26528","26528","DAZAP1",,,"false","26528",
,"MTHFR","ENSG00000177000","1",,,,"166","4524","4524","MTHFR",,,"false","4524",
"1",,"ENSG00000136997",,,,"1","157","C-MYC, MYC, c-MYC, c-Myc;ENSG00000136997","C-MYC, MYC, c-MYC, c-Myc","MYC","WP4906, WP4932",,"false","C-MYC, MYC, c-MYC, c-Myc;ENSG00000136997",
,"SIRT5","ENSG00000124523","1",,,,"189","23408","23408","SIRT5",,,"false","23408",
,,"ENSG00000138735",,,,"1","155","ENSG00000138735;PDE5, PDE5A","PDE5, PDE5A","PDE5A","WP4222",,"false","ENSG00000138735;PDE5, PDE5A",
"1",,"ENSG00000168589",,,,"1","160","DYNLRB2","DYNLRB2","DYNLRB2","WP4906",,"false","DYNLRB2",
,"FOXP2","ENSG00000128573","1",,,,"168","93986","93986","FOXP2",,,"false","93986",
,"CACNG8","ENSG00000142408","1",,,,"189","59283","59283","CACNG8",,,"false","59283",
,"SHOX2","ENSG00000168779","1",,,,"649","6474","6474","SHOX2",,,"false","6474",
,"SRR","ENSG00000167720","1",,,,"166","63826","63826","SRR",,,"false","63826",
,"TNXB","ENSG00000168477","1",,,,"157","7148","7148","TNXB",,,"false","7148",
,"GHRL","ENSG00000157017","1",,,,"155","51738","51738","GHRL",,,"false","51738",
,"NTNG1","ENSG00000162631","1",,,,"650","22854","22854","NTNG1",,,"false","22854",
,"SLC18A1","ENSG00000036565","1",,,,"189","6570","6570","SLC18A1",,,"false","6570",
,"PIP4K2A","ENSG00000150867","1",,,,"157","5305","5305","PIP4K2A",,,"false","5305",
,"GABRB3","ENSG00000166206","1",,,,"165","2562","2562","GABRB3",,,"false","2562",
"1","FLNB","ENSG00000136068","1",,,"1","157","2317;FLNB","FLNB","FLNB","WP5399",,"false","2317;FLNB",
,"ESR2","ENSG00000140009","1",,,,"157","2100","2100","ESR2",,,"false","2100",
"1",,"ENSG00000070371",,,,"1","165","CLTCL1;ENSG00000070371","CLTCL1","CLTCL1","WP4657",,"false","CLTCL1;ENSG00000070371",
,"ADGRF4","ENSG00000153294","1",,,,"651","221393","221393","ADGRF4",,,"false","221393",
"1",,"ENSG00000187240",,,,"1","160","DYNC2H1","DYNC2H1","DYNC2H1","WP4906",,"false","DYNC2H1",
"1",,"ENSG00000074054",,,,"1","189","CLASP, CLASP1;ENSG00000074054","CLASP, CLASP1","CLASP1","WP4932",,"false","CLASP, CLASP1;ENSG00000074054",
,"SRD5A2","ENSG00000277893","1",,,,"652","6716","6716","SRD5A2",,,"false","6716",
,,"ENSG00000185274",,"1",,,"162","WBSCR17","WBSCR17","GALNT17",,"10.1038/s41586-022-04434-5","false","WBSCR17","rs10238960"
,,"ENSG00000145354",,"1",,,"653","CISD2","CISD2","CISD2",,"10.1038/s41586-022-04434-5","false","CISD2","rs6839635"
,"MAD1L1","ENSG00000002822","1","1",,,"249","8379","8379;MAD1L1","MAD1L1",,"10.1038/s41586-022-04434-5","false","8379","rs58120505"
,,"ENSG00000138031",,,,"1","155","ADCY3","ADCY3","ADCY3","WP4222",,"false","ADCY3",
"1",,"ENSG00000104643",,,,"1","261","ENSG00000104643;MTMR9","MTMR9","MTMR9","WP5346",,"false","ENSG00000104643;MTMR9",
,"PRL","ENSG00000172179","1",,,,"157","5617","5617","PRL",,,"false","5617",
"1",,"ENSG00000116032",,,,"1","168","GRIN3B","GRIN3B","GRIN3B","WP5398",,"false","GRIN3B",
"1",,"ENSG00000172757",,,,"1","157","CFL1;ENSG00000172757","CFL1","CFL1","WP4932",,"false","CFL1;ENSG00000172757",
,"LPAR1","ENSG00000198121","1",,,,"168","1902","1902","LPAR1",,,"false","1902",
,"NRXN3","ENSG00000021645","1",,,"1","168","9369;NRXN3","NRXN3","NRXN3","WP4875",,"false","9369;NRXN3",
,"ST8SIA2","ENSG00000140557","1",,,,"165","8128","8128","ST8SIA2",,,"false","8128",
